key,0,1,2,3,4,5,6,7
#,,Image,GridText,,,,,Text
int32,int32,Image,str,int32,uint32,byte,int32,str
0,0,,"",0,0,0,0,"None"
1,3,,"",12,0,2,0,"★ Picture Frame"
2,3,,"",22,0,4,0,"★ Instant Camera"
3,3,,"",32,0,6,0,"★ Cinema"
4,3,,"",18,0,100,0,"★ Ukiyo-e"
5,3,,"",30,0,101,0,"★ Ornamental Border 1"
6,3,,"",31,0,102,0,"★ Ornamental Border 2"
7,3,,"",29,0,103,0,"★ Wall Frame"
8,3,,"",13,0,104,0,"★ Torn"
9,0,,"",0,0,0,0,""
10,0,,"",0,0,0,0,""
11,0,,"",0,0,0,0,""
12,0,,"",0,0,0,0,""
13,0,,"",0,0,0,0,""
14,0,,"",0,0,0,0,""
15,0,,"",0,0,0,0,""
16,0,,"",0,0,0,0,""
17,1,"ui/icon/230000/230001.tex","",0,0,10,0,"◆ Simple 1"
18,1,"ui/icon/230000/230002.tex","",0,255,50,0,"◆ Journal"
19,1,"ui/icon/230000/230003.tex","",0,255,51,0,"◆ Eternal Bond"
20,1,"ui/icon/230000/230004.tex","",0,255,52,0,"◆ Elite Mark 1"
21,2,,"GroupPoseFrame9grid001",0,255,1,0,"◆ Picture Frame"
22,2,,"GroupPoseFrame9grid002",0,255,3,0,"◆ Instant Camera"
23,2,,"GroupPoseFrame9grid003",0,255,5,0,"◆ Cinema"
24,1,"ui/icon/230000/230005.tex","",0,255,53,0,"◆ Elite Mark 2"
25,1,"ui/icon/230000/230006.tex","",0,2069202175,54,0,"◆ Triple Triad Card 1"
26,1,"ui/icon/230000/230007.tex","",0,2069202175,55,0,"◆ Triple Triad Card 2"
27,1,"ui/icon/230000/230008.tex","",0,255,11,0,"◆ Simple 2"
28,1,"ui/icon/230000/230011.tex","",0,255,56,0,"◆ Lominsan Interior Wall"
29,1,"ui/icon/230000/230009.tex","",0,255,57,0,"◆ Gridanian Interior Wall"
30,1,"ui/icon/230000/230010.tex","",0,255,58,0,"◆ Ul'dahn Interior Wall"
31,1,"ui/icon/231000/231009.tex","",0,255,180,120,"◆ <Gui(112)/> Fan Festival 1"
32,1,"ui/icon/231000/231010.tex","",0,255,181,120,"◆ <Gui(112)/> Fan Festival 2"
33,1,"ui/icon/231000/231011.tex","",0,255,182,120,"◆ <Gui(112)/> Fan Festival 3"
34,1,"ui/icon/231000/231012.tex","",0,255,183,120,"◆ <Gui(112)/> Fan Festival 4"
35,1,"ui/icon/231000/231013.tex","",0,255,184,120,"◆ <Gui(112)/> Fan Festival 5"
36,1,"ui/icon/231000/231014.tex","",0,255,185,120,"◆ <Gui(112)/> Fan Festival 6"
37,1,"ui/icon/231000/231015.tex","",0,255,186,120,"◆ <Gui(112)/> Fan Festival 7"
38,1,"ui/icon/230000/230012.tex","",0,255,12,0,"◆ Simple 3"
39,0,,"",0,0,0,0,""
40,0,,"",0,0,0,0,""
41,0,,"",0,0,0,0,""
42,0,,"",0,0,0,0,""
43,0,,"",0,0,0,0,""
44,0,,"",0,0,0,0,""
45,0,,"",0,0,0,0,""
46,0,,"",0,0,0,0,""
47,0,,"",0,0,0,0,""
48,0,,"",0,0,0,0,""
49,0,,"",0,0,0,0,""
50,0,,"",0,0,0,0,""
51,0,,"",0,0,0,0,""
52,0,,"",0,0,0,0,""
53,1,"ui/icon/230000/230013.tex","",0,255,61,0,"◆ Music"
54,1,"ui/icon/230000/230014.tex","",0,2058672639,59,0,"◆ Island Sanctuary 1"
55,1,"ui/icon/230000/230015.tex","",0,2058672639,60,0,"◆ Island Sanctuary 2"
56,0,,"",0,0,0,0,""
57,0,,"",0,0,0,0,""
58,0,,"",0,0,0,0,""
59,0,,"",0,0,0,0,""
60,0,,"",0,0,0,0,""
61,0,,"",0,0,0,0,""
62,0,,"",0,0,0,0,""
63,0,,"",0,0,0,0,""
64,0,,"",0,0,0,0,""
65,0,,"",0,0,0,0,""
66,1,"ui/icon/127000/en/127959.tex","",0,255,255,0,"◆ Patch Logo"
67,1,"ui/icon/230000/230016.tex","",0,255,15,0,"◆ White Lace"
68,1,"ui/icon/230000/230017.tex","",0,255,16,0,"◆ Black Lace"
69,1,"ui/icon/230000/230018.tex","",0,255,13,0,"◆ Solid 1"
70,1,"ui/icon/230000/230019.tex","",0,255,14,0,"◆ Solid 2"
71,1,"ui/icon/230000/230020.tex","",0,255,17,0,"◆ Embellished Corners 1"
72,1,"ui/icon/230000/230021.tex","",0,255,18,0,"◆ Embellished Corners 2"
73,1,"ui/icon/230000/230022.tex","",0,255,22,0,"◆ Neon Frame 1"
74,1,"ui/icon/230000/230023.tex","",0,255,23,0,"◆ Neon Frame 2"
75,1,"ui/icon/230000/230024.tex","",0,255,21,0,"◆ Birthday"
76,1,"ui/icon/230000/230025.tex","",0,255,62,0,"◆ Aether"
77,1,"ui/icon/230000/230026.tex","",0,255,20,0,"◆ Screen"
